triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Gertrude Macdonald', 'MARRIED_TO', 'Alexander Jamieson');True;[('Gertrude Macdonald', 'MARRIED_TO', 'Alexander Jamieson')];True;[('Gertrude Macdonald', 'MARRIED_TO', 'Alexander Jamieson'), ('Gertrude Macdonald', 'spouse', 'Alexander Jamieson'), ('Gertrude Macdonald', 'alternative label', 'Alexander Jamieson'), ('Gertrude Macdonald', 'alternative label', 'Alexander Jamieson (Mrs.)'), ('Gertrude Macdonald', 'alternative label', 'Mrs. Alexander Jamieson'), ('Gertrude Macdonald', 'married name', 'Jamieson')]
('Gertrude Macdonald', 'CREATED_ART', 'Women Painters of the World');False;;True;[('Gertrude Macdonald', 'HAS_OCCUPATION', 'painter'), ('Gertrude Macdonald', 'occupation', 'painter'), ('Gertrude Macdonald', 'DESCRIBED_BY', 'Women Painters of the World'), ('Gertrude Macdonald', 'described by source', 'Women Painters of the World')]
('Gertrude Macdonald', 'EXHIBITED_IN', '1970 exhibition');False;;False;
('Gertrude Macdonald', 'BORN_ON', '1871');True;[('Gertrude Macdonald', 'BORN_ON', '1871')];True;[('Gertrude Macdonald', 'BORN_ON', '1871'), ('Gertrude Macdonald', 'date of birth', '1871')]
('Gertrude Macdonald', 'DIED_ON', '1952');True;[('Gertrude Macdonald', 'DIED_ON', '1952')];True;[('Gertrude Macdonald', 'DIED_ON', '1952'), ('Gertrude Macdonald', 'date of death', '1952')]
('Juan Velarde', 'PARTICIPATES_IN', 'Red Bull Air Race World Championship');False;;False;
('Juan Velarde', 'PARTICIPATES_IN', 'Challenger Class of the Red Bull Air Race');False;;False;
('Juan Velarde', 'PARTICIPATES_IN', 'Master Class of the Red Bull Air Race');False;;False;
('Juan Velarde', 'PARTICIPATES_IN', 'Spielberg Qualifier');False;;False;
('Juan Velarde', 'BORN_ON', '1974');True;[('Juan Velarde', 'BORN_ON', '19/09/1974'), ('Juan Velarde', 'BORN_ON', '19/09/1974')];True;[('Juan Velarde', 'BORN_ON', '19/09/1974'), ('Juan Velarde', 'date of birth', '19 September 1974'), ('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927'), ('Juan Velarde', 'BORN_ON', '20/07/1954'), ('Juan Velarde', 'BORN_ON', '19/09/1974'), ('Juan Velarde', 'date of birth', '19 September 1974'), ('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927')]
('Juan Velarde', 'HAS_NATIONALITY', 'Spanish');True;[('Juan Velarde', 'HAS_NATIONALITY', 'Spanish'), ('Juan Velarde Fuertes', 'HAS_NATIONALITY', 'Spanish'), ('Juan Velarde', 'HAS_NATIONALITY', 'Spanish'), ('Juan Velarde Fuertes', 'HAS_NATIONALITY', 'Spanish')];True;[('Juan Velarde', 'languages spoken, written or signed', 'Spanish'), ('Juan Velarde', 'HAS_NATIONALITY', 'Spanish'), ('Juan Velarde Fuertes', 'HAS_NATIONALITY', 'Spanish'), ('Juan Velarde Fuertes', 'description', 'Spanish economist'), ('Juan Velarde Fuertes', 'languages spoken, written or signed', 'Spanish'), ('Juan Velarde', 'HAS_NATIONALITY', 'Peru'), ('Juan Velarde', 'languages spoken, written or signed', 'Spanish'), ('Juan Velarde', 'HAS_NATIONALITY', 'Spanish'), ('Juan Velarde Fuertes', 'HAS_NATIONALITY', 'Spanish'), ('Juan Velarde Fuertes', 'description', 'Spanish economist'), ('Juan Velarde Fuertes', 'languages spoken, written or signed', 'Spanish')]
('Rogers Park', 'ORIGINATED_IN', 'Rogers Park');False;;True;"[('Rogers Park', 'NAMED_AFTER', 'Rogers Park'), ('Rogers Park', 'named after', 'Rogers Park'), ('Rogers Park', 'label', 'Rogers Park'), ('Rogers Park', ""topic's main category"", 'Category:Rogers Park, Chicago'), ('Rogers Park', 'Commons category', 'Rogers Park, Chicago'), ('Rogers Park', 'instance of', 'park'), ('Rogers Park', 'label', 'Rogers Park'), ('Rogers Park', 'alternative label', 'Rogers Park, Chicago'), ('Rogers Park', 'NAMED_AFTER', 'Rogers Park'), ('Rogers Park', 'named after', 'Rogers Park'), ('Rogers Park', 'title', 'Rogers Park '), ('Rogers Park', 'alternative label', 'Rogers School Park'), ('Rogers Park', 'title', 'Rogers Park')]"
('Rogers Park', 'PERFORMED_BY', 'Yosef Peysin');False;;False;
('Rogers Park', 'PERFORMED_BY', 'Mordy Kurtz');False;;False;
('The Maggid', 'RELEASED_BY', 'Rogers Park');False;;False;
('4-Carboxybenzaldehyde', 'COMPOSED_OF', '4-Carboxybenzaldehyde');False;;False;
('4-Carboxybenzaldehyde', 'SYNTHESIZED_BY', 'terephthalic acid');False;;False;
('terephthalic acid', 'SYNTHESIZED_BY', 'p-xylene');False;;False;
('Langham Island', 'LOCATED_IN', 'Kankakee County');True;[('Langham Island', 'LOCATED_IN', 'Kankakee County'), ('Langham Island', 'LOCATED_IN', 'Kankakee County')];True;[('Langham Island', 'LOCATED_IN', 'United States'), ('Langham Island', 'LOCATED_IN', 'Kankakee County'), ('Langham Island', 'LOCATED_IN', 'Kankakee County'), ('Langham Island', 'located in the administrative territorial entity', 'Kankakee County'), ('Langham Island', 'LOCATED_IN', 'Kankakee River')]
('Kankakee County', 'LOCATED_IN', 'Illinois');True;[('Kankakee County', 'LOCATED_IN', 'Illinois'), ('Kankakee County', 'LOCATED_IN', 'Illinois')];True;"[('Kankakee County', 'LOCATED_IN', 'United States'), ('Kankakee County', 'instance of', 'county of Illinois'), ('Kankakee County', 'LOCATED_IN', 'Illinois'), ('Kankakee County', 'LOCATED_IN', 'Illinois'), ('Kankakee County', 'located in the administrative territorial entity', 'Illinois'), ('Kankakee County', 'category of associated people', 'Category:People from Kankakee County, Illinois'), ('Kankakee County', 'geoshape', 'Data:United States/Illinois/Kankakee County.map'), ('Kankakee County', 'Wolfram Language entity code', 'Entity[""AdministrativeDivision"", {""KankakeeCounty"", ""Illinois"", ""UnitedStates""}]'), ('Kankakee County', 'category for maps or plans', 'Category:Maps of Kankakee County, Illinois'), ('Kankakee County', 'description', 'county in Illinois, United States'), ('Kankakee County', 'alternative label', 'Kankakee County, Illinois'), ('Kankakee County', 'LOCATED_IN', 'UTC−06:00'), ('Kankakee County', 'LOCATED_IN', 'UTC−05:00'), ('Kankakee County', ""topic's main category"", 'Category:Kankakee County, Illinois'), ('Kankakee County', 'category for people born here', 'Category:Births in Kankakee County, Illinois'), ('Kankakee County', 'Commons category', 'Kankakee County, Illinois')]"
('Kankakee River', 'SPANS', 'Langham Island');False;;False;
('William Eaton Foster', 'BORN_ON', '02/06/1851');True;[('William Eaton Foster', 'BORN_ON', '02/06/1851'), ('William Eaton Foster', 'BORN_ON', '02/06/1851')];True;[('William Eaton Foster', 'BORN_ON', '02/06/1851'), ('William Eaton Foster', 'BORN_ON', '02/06/1851')]
('William Eaton Foster', 'DIED_ON', '10/09/1930');True;[('William Eaton Foster', 'DIED_ON', '10/09/1930'), ('William Eaton Foster', 'DIED_ON', '10/09/1930')];True;[('William Eaton Foster', 'DIED_ON', '10/09/1930'), ('William Eaton Foster', 'DIED_ON', '10/09/1930')]
('William Eaton Foster', 'BORN_IN', 'Brattleboro');True;[('William Eaton Foster', 'BORN_IN', 'Brattleboro'), ('William Eaton Foster', 'BORN_IN', 'Brattleboro')];True;[('William Eaton Foster', 'BORN_IN', 'Brattleboro'), ('William Eaton Foster', 'place of birth', 'Brattleboro'), ('William Eaton Foster', 'BORN_IN', 'Brattleboro'), ('William Eaton Foster', 'place of birth', 'Brattleboro')]
('William Eaton Foster', 'HAS_NATIONALITY', 'American');True;[('William Eaton Foster', 'HAS_NATIONALITY', 'American'), ('William Eaton Foster', 'HAS_NATIONALITY', 'American')];True;[('William Eaton Foster', 'HAS_NATIONALITY', 'American'), ('William Eaton Foster', 'MEMBER_OF', 'American Antiquarian Society'), ('William Eaton Foster', 'member of', 'American Antiquarian Society'), ('William Eaton Foster', 'DESCRIBED_BY', 'Dictionary of American Library Biography'), ('William Eaton Foster', 'described by source', 'Dictionary of American Library Biography'), ('William Eaton Foster', 'description', 'American librarian'), ('William Eaton Foster', 'description', 'American librarian'), ('William Eaton Foster', 'HAS_NATIONALITY', 'American'), ('William Eaton Foster', 'MEMBER_OF', 'American Antiquarian Society'), ('William Eaton Foster', 'member of', 'American Antiquarian Society'), ('William Eaton Foster', 'DESCRIBED_BY', 'Dictionary of American Library Biography'), ('William Eaton Foster', 'described by source', 'Dictionary of American Library Biography')]
('Associative Memory', 'HAS_MEMORY_TYPE', 'Associative Memory');False;;True;[('associative memory', 'subclass of', 'memory'), ('associative memory', 'label', 'associative memory')]
('Joško Svaguša', 'FOUNDER_OF', 'Bobis');False;;False;
('Joško Svaguša', 'BORN_ON', '11/01/1972');True;[('Joško Svaguša', 'BORN_ON', '11/01/1972')];True;[('Joško Svaguša', 'BORN_ON', '11/01/1972')]
('Joško Svaguša', 'BORN_IN', 'Split');True;[('Joško Svaguša', 'BORN_IN', 'Split')];True;[('Joško Svaguša', 'BORN_IN', 'Split'), ('Joško Svaguša', 'place of birth', 'Split')]
('Joško Svaguša', 'PART_OF', 'Hajduk Split');False;;True;[('Joško Svaguša', 'BORN_IN', 'Split'), ('Joško Svaguša', 'place of birth', 'Split')]
('Gaius Oppius Sabinus', 'DIED_ON', '85');True;[('Gaius Oppius Sabinus', 'DIED_ON', '85 CE')];True;[('Gaius Oppius Sabinus', 'DIED_ON', '85 CE'), ('Gaius Oppius Sabinus', 'date of death', '85 CE')]
"('Gaius Oppius Sabinus', 'PARTICIPATED_IN', ""Domitian's Dacian War"")";False;;False;
"(""Domitian's Dacian War"", 'LOCATED_IN', 'Moesia')";True;"[(""Domitian's Dacian War"", 'LOCATED_IN', 'Moesia')]";True;"[(""Domitian's Dacian War"", 'LOCATED_IN', 'Dacia'), (""Domitian's Dacian War"", 'LOCATED_IN', 'Moesia'), (""Domitian's Dacian War"", 'location', 'Moesia')]"
"('Domitian', 'PARTICIPATED_IN', ""Domitian's Dacian War"")";False;;True;"[(""Domitian's Dacian War"", 'label', ""Domitian's Dacian War""), (""Domitian's Dacian War"", 'LOCATED_IN', 'Dacia'), (""Domitian's Dacian War"", 'location', 'Dacia'), (""Domitian's Dacian War"", 'participant', 'Dacia'), ('Domitian', 'different from', 'Domitian'), ('Domitian', 'Royal Academy new identifier', 'domitian'), ('Domitian', 'label', 'Domitian'), ('Domitian', 'main subject', 'Domitian'), ('Domitian', 'title', 'Domitian')]"
"('Cornelius Fuscus', 'PARTICIPATED_IN', ""Domitian's Dacian War"")";False;;True;[('Cornelius Fuscus', 'DIED_IN', 'Dacia'), ('Cornelius Fuscus', 'place of death', 'Dacia')]
"('Diurpaneus', 'PARTICIPATED_IN', ""Domitian's Dacian War"")";False;;False;
('Mihail Andricu', 'BORN_ON', '22/12/1894');True;[('Mihail Andricu', 'BORN_ON', '22/12/1894')];True;[('Mihail Andricu', 'BORN_ON', '22/12/1894')]
('Mihail Andricu', 'DIED_ON', '04/02/1974');True;[('Mihail Andricu', 'DIED_ON', '04/02/1974')];True;[('Mihail Andricu', 'DIED_ON', '04/02/1974')]
('Mihail Andricu', 'BORN_IN', 'Bucharest');True;[('Mihail Andricu', 'BORN_IN', 'Bucharest')];True;[('Mihail Andricu', 'BORN_IN', 'Bucharest'), ('Mihail Andricu', 'place of birth', 'Bucharest'), ('Mihail Andricu', 'DIED_IN', 'Bucharest'), ('Mihail Andricu', 'place of death', 'Bucharest')]
('Mihail Andricu', 'HAS_NATIONALITY', 'Romanian');True;[('Mihail Andricu', 'HAS_NATIONALITY', 'Romanian')];True;[('Mihail Andricu', 'MEMBER_OF', 'Romanian Academy'), ('Mihail Andricu', 'member of', 'Romanian Academy'), ('Mihail Andricu', 'languages spoken, written or signed', 'Romanian'), ('Mihail Andricu', 'HAS_NATIONALITY', 'Romanian'), ('Mihail Andricu', 'country of citizenship', 'Romania'), ('Mihail Andricu', 'description', 'Romanian composer (1894–1974)')]
('Mihail Andricu', 'WON_AWARD', 'Enescu Prize');True;[('Mihail Andricu', 'WON_AWARD', 'Enescu Prize')];True;[('Mihail Andricu', 'WON_AWARD', 'Enescu Prize'), ('Mihail Andricu', 'award received', 'Enescu Prize')]
('Mihail Andricu', 'MEMBER_OF', 'Romanian Academy');True;[('Mihail Andricu', 'MEMBER_OF', 'Romanian Academy')];True;[('Mihail Andricu', 'MEMBER_OF', 'Romanian Academy'), ('Mihail Andricu', 'member of', 'Romanian Academy'), ('Mihail Andricu', 'languages spoken, written or signed', 'Romanian'), ('Mihail Andricu', 'HAS_NATIONALITY', 'Romanian'), ('Mihail Andricu', 'country of citizenship', 'Romania')]
('Mihail Andricu', 'MEMBER_OF', 'Société française de musicologie');False;;True;[('Mihail Andricu', 'MEMBER_OF', 'Romanian Academy')]
('Production assurance', 'REGULATED_BY', 'ISO 20815:2008');False;;False;
('Production assurance', 'CONCERNED_WITH', 'Livestock production');False;;False;
('Production assurance', 'CONCERNED_WITH', 'Oil and gas');False;;False;
('Production assurance', 'CONCERNED_WITH', 'Information technology');False;;False;
('White Sands', 'LOCATED_IN', 'Murray Bridge');True;[('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge')];True;[('White Sands', 'LOCATED_IN', 'Australia'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'located in the administrative territorial entity', 'Murray Bridge'), ('White Sands', 'BORDERS_WITH', 'Murray Bridge South'), ('White Sands', 'shares border with', 'Murray Bridge South'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'United States'), ('White Sands', 'LOCATED_IN', 'Doña Ana County'), ('White Sands', 'LOCATED_IN', 'Doña Ana County'), ('White Sands', 'LOCATED_IN', 'Mountain Time Zone'), ('White Sands', 'LOCATED_IN', 'Smithsonian American Art Museum'), ('White Sands', 'LOCATED_IN', 'Canada'), ('White Sands', 'LOCATED_IN', 'Ontario'), ('White Sands', 'LOCATED_IN', 'Ontario'), ('White Sands', 'LOCATED_IN', 'Australia'), ('White Sands', 'BORDERS_WITH', 'Murray Bridge South'), ('White Sands', 'shares border with', 'Murray Bridge South'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'located in the administrative territorial entity', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Kane County'), ('White Sands', 'LOCATED_IN', 'Kane County'), ('White Sands', 'LOCATED_IN', 'Prince Edward Island'), ('White Sands', 'LOCATED_IN', 'Prince Edward Island'), ('White Sands', 'LOCATED_IN', 'New York'), ('White Sands', 'LOCATED_IN', 'New York'), ('White Sands', 'LOCATED_IN', 'Alberta'), ('White Sands', 'LOCATED_IN', 'Alberta')]
('White Sands', 'LOCATED_IN', 'Murray River');False;;True;[('White Sands', 'LOCATED_IN', 'Australia'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'United States'), ('White Sands', 'LOCATED_IN', 'Doña Ana County'), ('White Sands', 'LOCATED_IN', 'Doña Ana County'), ('White Sands', 'LOCATED_IN', 'Mountain Time Zone'), ('White Sands', 'LOCATED_IN', 'Smithsonian American Art Museum'), ('White Sands', 'LOCATED_IN', 'Canada'), ('White Sands', 'LOCATED_IN', 'Ontario'), ('White Sands', 'LOCATED_IN', 'Ontario'), ('White Sands', 'LOCATED_IN', 'Australia'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Kane County'), ('White Sands', 'LOCATED_IN', 'Kane County'), ('White Sands', 'LOCATED_IN', 'Prince Edward Island'), ('White Sands', 'LOCATED_IN', 'Prince Edward Island'), ('White Sands', 'LOCATED_IN', 'New York'), ('White Sands', 'LOCATED_IN', 'New York'), ('White Sands', 'LOCATED_IN', 'Alberta'), ('White Sands', 'LOCATED_IN', 'Alberta')]
('Riverglen', 'LOCATED_IN', 'Murray River');False;;True;[('Riverglen', 'LOCATED_IN', 'Australia'), ('Riverglen', 'LOCATED_IN', 'South Australia'), ('Riverglen', 'LOCATED_IN', 'South Australia'), ('Riverglen', 'LOCATED_IN', 'Murray Bridge'), ('Riverglen', 'LOCATED_IN', 'Murray Bridge')]
('Monteith', 'LOCATED_IN', 'Murray River');False;;True;[('Monteith', 'LOCATED_IN', 'United States'), ('Monteith', 'LOCATED_IN', 'Iowa'), ('Monteith', 'LOCATED_IN', 'Iowa'), ('Monteith', 'LOCATED_IN', 'Australia'), ('Monteith', 'LOCATED_IN', 'South Australia'), ('Monteith', 'LOCATED_IN', 'South Australia'), ('Monteith', 'LOCATED_IN', 'Murray Bridge'), ('Monteith', 'LOCATED_IN', 'Murray Bridge'), ('Monteith', 'LOCATED_IN', 'Glebe'), ('Monteith', 'LOCATED_IN', 'Canada'), ('Monteith', 'LOCATED_IN', 'Cochrane District'), ('Monteith', 'LOCATED_IN', 'Cochrane District'), ('Monteith', 'LOCATED_IN', 'Parry Sound District'), ('Monteith', 'LOCATED_IN', 'Parry Sound District'), ('Monteith', 'LOCATED_IN', 'United Kingdom'), ('Monteith', 'LOCATED_IN', 'Northern Ireland'), ('Monteith', 'LOCATED_IN', 'Northern Ireland'), ('Monteith', 'LOCATED_IN', 'UTC±00:00'), ('Monteith', 'LOCATED_IN', 'City of Sydney'), ('Monteith', 'LOCATED_IN', 'City of Sydney'), ('Monteith', 'LOCATED_IN', 'Tullintanvally'), ('Monteith', 'LOCATED_IN', 'Tullintanvally'), ('Monteith', 'LOCATED_IN', 'Annaclone')]
('White Sands Ski Resort', 'LOCATED_IN', 'White Sands');False;;True;[('White Sands', 'alternative label', 'White Sands, South Australia'), ('White Sands', 'alternative label', 'White Sands, South Australia, Australia'), ('White Sands', 'label', 'White Sands'), ('White Sands', 'LOCATED_IN', 'Australia'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'title', 'White Sands'), ('White Sands', 'label', 'White Sands'), ('White Sands', 'alternative label', 'White Sands, New Mexico'), ('White Sands', 'alternative label', 'White Sands, NM'), ('White Sands', 'LOCATED_IN', 'United States'), ('White Sands', 'LOCATED_IN', 'Doña Ana County'), ('White Sands', 'LOCATED_IN', 'Doña Ana County'), ('White Sands', 'LOCATED_IN', 'Mountain Time Zone'), ('White Sands', 'Commons category', 'White Sands, New Mexico'), ('White Sands', 'title', 'White Sands '), ('White Sands', 'LOCATED_IN', 'Smithsonian American Art Museum'), ('White Sands', 'LOCATED_IN', 'Canada'), ('White Sands', 'LOCATED_IN', 'Ontario'), ('White Sands', 'LOCATED_IN', 'Ontario'), ('White Sands', 'LOCATED_IN', 'Australia'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'South Australia'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Kane County'), ('White Sands', 'LOCATED_IN', 'Kane County'), ('White Sands', 'LOCATED_IN', 'Prince Edward Island'), ('White Sands', 'LOCATED_IN', 'Prince Edward Island'), ('White Sands', 'LOCATED_IN', 'New York'), ('White Sands', 'LOCATED_IN', 'New York'), ('White Sands', 'LOCATED_IN', 'Alberta'), ('White Sands', 'LOCATED_IN', 'Alberta'), ('White Sands', 'depicts', 'white sand'), ('White Sands', 'alternative label', 'White Sands, South Australia'), ('White Sands', 'alternative label', 'White Sands, South Australia, Australia'), ('White Sands', 'alternative label', 'White Sands, Alberta')]
('Anastassiya Rostovchshikova', 'PARTICIPATES_IN', '2014 FIVB Volleyball World Grand Prix');False;;True;[('Anastassiya Rostovchshikova', 'sport', 'volleyball')]
('Anastassiya Rostovchshikova', 'PARTICIPATES_IN', '2014 Asian Games');False;;False;
"('Anastassiya Rostovchshikova', 'PART_OF', ""Kazakhstan women's national volleyball team"")";False;;True;[('Anastassiya Rostovchshikova', 'sport', 'volleyball')]
('Anastassiya Rostovchshikova', 'PLAYS_FOR', 'Kostanay');False;;False;
('Zagatala PFK', 'BASED_IN', 'Zaqatala');False;;True;[('Zagatala PFK', 'HAS_HOME_GROUND', 'Zaqatala City Stadium'), ('Zagatala PFK', 'home venue', 'Zaqatala City Stadium')]
('Zagatala PFK', 'ESTABLISHED_ON', '2015');False;;False;
('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927');True;[('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927'), ('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927')];True;[('Juan Velarde', 'BORN_ON', '19/09/1974'), ('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927'), ('Juan Velarde', 'BORN_ON', '20/07/1954'), ('Juan Velarde', 'BORN_ON', '19/09/1974'), ('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927')]
('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023');True;[('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023'), ('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023')];True;[('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023'), ('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023')]
('Juan Velarde Fuertes', 'BORN_IN', 'Oviedo');False;;True;[('Juan Velarde', 'BORN_IN', 'Madrit'), ('Juan Velarde', 'BORN_IN', 'Madrid'), ('Juan Velarde Fuertes', 'BORN_IN', 'Salas'), ('Juan Velarde Fuertes', 'WON_AWARD', 'honorary doctorate of the University of Oviedo'), ('Juan Velarde Fuertes', 'award received', 'honorary doctorate of the University of Oviedo'), ('Juan Velarde', 'BORN_IN', 'Madrid'), ('Juan Velarde Fuertes', 'BORN_IN', 'Salas'), ('Juan Velarde Fuertes', 'WON_AWARD', 'honorary doctorate of the University of Oviedo'), ('Juan Velarde Fuertes', 'award received', 'honorary doctorate of the University of Oviedo')]
