triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('William Norman Herbert', 'RECIPIENT', 'Distinguished Service Order');False;;True;[('William Norman Herbert', 'subject', 'Companions of the Distinguished Service Order'), ('William Norman Herbert', 'wikiPageWikiLink', 'Companions of the Distinguished Service Order'), ('William Norman Herbert', 'wikiPageWikiLink', 'Distinguished Service Order'), ('William Norman Herbert', 'WON_AWARD', 'Distinguished Service Order'), ('William Norman Herbert', 'awards', 'Distinguished Service Order'), ('William Norman Herbert', 'WON_AWARD', 'Distinguished Service Order'), ('William Norman Herbert', 'award', 'Distinguished Service Order')]
('William Norman Herbert', 'GRADUATE', 'Staff College, Camberley');False;;True;[('William Norman Herbert', 'subject', 'Graduates of the Staff College, Camberley'), ('William Norman Herbert', 'wikiPageWikiLink', 'Staff College, Camberley'), ('William Norman Herbert', 'wikiPageWikiLink', 'Graduates of the Staff College, Camberley')]
('William Norman Herbert', 'GRADUATE', 'Royal Military College, Sandhurst');False;;True;[('William Norman Herbert', 'subject', 'Graduates of the Royal Military College, Sandhurst'), ('William Norman Herbert', 'wikiPageWikiLink', 'Royal Military College, Sandhurst'), ('William Norman Herbert', 'wikiPageWikiLink', 'Graduates of the Royal Military College, Sandhurst')]
('William Norman Herbert', 'PARTICIPANT', 'Second Boer War');False;;True;[('William Norman Herbert', 'subject', 'British Army personnel of the Second Boer War'), ('William Norman Herbert', 'wikiPageWikiLink', 'British Army personnel of the Second Boer War'), ('William Norman Herbert', 'wikiPageWikiLink', 'Second Boer War'), ('William Norman Herbert', 'PARTICIPATED_IN', 'Second Boer War'), ('William Norman Herbert', 'battles', 'Second Boer War'), ('William Norman Herbert', 'PARTICIPATED_IN', 'Second Boer War'), ('William Norman Herbert', 'battle', 'Second Boer War')]
('Japan Academy Film Prize', 'AWARDED_BEST_FILMS_OF', '2015');False;;True;[('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'award', 'Japan Academy Film Prize')]
('Japan Academy Film Prize', 'TOOK_PLACE_ON', 'March 4, 2016');False;;True;[('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2016')]
('Japan Academy Film Prize', 'TOOK_PLACE_AT', 'Grand Prince Hotel New Takanawa');False;;True;[('39th Japan Academy Film Prize', 'LOCATED_IN', 'Grand Prince Hotel New Takanawa, Tokyo, Japan'), ('39th Japan Academy Film Prize', 'site', 'Grand Prince Hotel New Takanawa, Tokyo, Japan'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Takanawa'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'File:Grand Prince Hotel New Takanawa.jpg')]
('Grand Prince Hotel New Takanawa', 'LOCATED_IN', 'Tokyo');False;;False;
('Tokyo', 'LOCATED_IN', 'Japan');False;;False;
('Pukhov', 'FEMININE_FORM', 'Pukhova');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Ilya Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Nikolai Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Pavel Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Roman Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Rufina Pukhova', 'HAS_SURNAME', 'Pukhova');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Ruslan Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Stanislav Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Timur Pukhov', 'HAS_SURNAME', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Zoya Pukhova', 'HAS_SURNAME', 'Pukhova');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
('Scanning Electron Cryomicroscopy', 'FORM_OF', 'Electron Microscopy');False;;True;"[('Scanning electron cryomicroscopy', 'comment', ""Scanning electron cryomicroscopy (CryoSEM) is a form of electron microscopy where a hydrated but cryogenically fixed sample is imaged on a scanning electron microscope's cold stage in a cryogenic chamber. The cooling is usually achieved with liquid nitrogen. CryoSEM of biological samples with a high moisture content can be done faster with fewer sample preparation steps than conventional SEM. In addition, the dehydration processes needed to prepare a biological sample for a conventional SEM chamber create numerous distortions in the tissue leading to structural artifacts during imaging.""), ('Scanning electron cryomicroscopy', 'abstract', ""Scanning electron cryomicroscopy (CryoSEM) is a form of electron microscopy where a hydrated but cryogenically fixed sample is imaged on a scanning electron microscope's cold stage in a cryogenic chamber. The cooling is usually achieved with liquid nitrogen. CryoSEM of biological samples with a high moisture content can be done faster with fewer sample preparation steps than conventional SEM. In addition, the dehydration processes needed to prepare a biological sample for a conventional SEM chamber create numerous distortions in the tissue leading to structural artifacts during imaging.""), ('Scanning electron cryomicroscopy', 'subject', 'Electron microscopy'), ('Scanning electron cryomicroscopy', 'wikiPageWikiLink', 'Electron microscopy'), ('Scanning electron cryomicroscopy', 'wikiPageWikiLink', 'Electron microscopy'), ('Scanning electron cryomicroscopy', 'wikiPageWikiLink', 'Cryogenic electron microscopy'), ('Scanning electron cryomicroscopy', 'sameAs', 'Cryo-scanning electron microscopy')]"
('Scanning Electron Cryomicroscopy', 'IMAGES', 'Cryogenically Fixed Sample');False;;True;"[('Scanning electron cryomicroscopy', 'comment', ""Scanning electron cryomicroscopy (CryoSEM) is a form of electron microscopy where a hydrated but cryogenically fixed sample is imaged on a scanning electron microscope's cold stage in a cryogenic chamber. The cooling is usually achieved with liquid nitrogen. CryoSEM of biological samples with a high moisture content can be done faster with fewer sample preparation steps than conventional SEM. In addition, the dehydration processes needed to prepare a biological sample for a conventional SEM chamber create numerous distortions in the tissue leading to structural artifacts during imaging.""), ('Scanning electron cryomicroscopy', 'abstract', ""Scanning electron cryomicroscopy (CryoSEM) is a form of electron microscopy where a hydrated but cryogenically fixed sample is imaged on a scanning electron microscope's cold stage in a cryogenic chamber. The cooling is usually achieved with liquid nitrogen. CryoSEM of biological samples with a high moisture content can be done faster with fewer sample preparation steps than conventional SEM. In addition, the dehydration processes needed to prepare a biological sample for a conventional SEM chamber create numerous distortions in the tissue leading to structural artifacts during imaging.""), ('Scanning electron cryomicroscopy', 'wikiPageWikiLink', 'Cryogenic')]"
('Asoke Chandra Chatterjee', 'MEMBER_OF', 'Bengal');False;;True;[('Asoke Chatterjee', 'subject', 'Bengal cricketers'), ('Asoke Chatterjee', 'wikiPageWikiLink', 'Bengal cricket team'), ('Asoke Chatterjee', 'wikiPageWikiLink', 'List of Bengal cricketers'), ('Asoke Chatterjee', 'wikiPageWikiLink', 'Bengal cricketers'), ('Asoke Chatterjee', 'PLAYS_FOR', 'Bengal cricket team'), ('Asoke Chatterjee', 'club', 'Bengal cricket team')]
('High Liner Foods Inc.', 'SELLS', 'United States');False;;True;"[('High Liner Foods', 'comment', ""High Liner Foods Inc. is a Canadian processor and marketer of frozen seafood. High Liner Foods' retail branded products are sold throughout the United States, Canada, and Mexico under the High Liner, Fisher Boy, Mirabel, Sea Cuisine and C. Wirthy labels, and are available in most grocery and club stores. The company also sells branded products under the High Liner, Icelandic Seafood, and FPI labels to restaurants and institutions, and is a supplier of frozen seafood products to North American food retailers and food service distributors. High Liner Foods is a publicly traded Canadian company, trading under the symbol HLF on the Toronto Stock Exchange.""), ('High Liner Foods', 'abstract', ""High Liner Foods Inc. is a Canadian processor and marketer of frozen seafood. High Liner Foods' retail branded products are sold throughout the United States, Canada, and Mexico under the High Liner, Fisher Boy, Mirabel, Sea Cuisine and C. Wirthy labels, and are available in most grocery and club stores. The company also sells branded products under the High Liner, Icelandic Seafood, and FPI labels to restaurants and institutions, and is a supplier of frozen seafood products to North American food retailers and food service distributors. High Liner Foods is a publicly traded Canadian company, trading under the symbol HLF on the Toronto Stock Exchange."")]"
('High Liner Foods Inc.', 'SELLS', 'Canada');False;;True;"[('High Liner Foods', 'comment', ""High Liner Foods Inc. is a Canadian processor and marketer of frozen seafood. High Liner Foods' retail branded products are sold throughout the United States, Canada, and Mexico under the High Liner, Fisher Boy, Mirabel, Sea Cuisine and C. Wirthy labels, and are available in most grocery and club stores. The company also sells branded products under the High Liner, Icelandic Seafood, and FPI labels to restaurants and institutions, and is a supplier of frozen seafood products to North American food retailers and food service distributors. High Liner Foods is a publicly traded Canadian company, trading under the symbol HLF on the Toronto Stock Exchange.""), ('High Liner Foods', 'abstract', ""High Liner Foods Inc. is a Canadian processor and marketer of frozen seafood. High Liner Foods' retail branded products are sold throughout the United States, Canada, and Mexico under the High Liner, Fisher Boy, Mirabel, Sea Cuisine and C. Wirthy labels, and are available in most grocery and club stores. The company also sells branded products under the High Liner, Icelandic Seafood, and FPI labels to restaurants and institutions, and is a supplier of frozen seafood products to North American food retailers and food service distributors. High Liner Foods is a publicly traded Canadian company, trading under the symbol HLF on the Toronto Stock Exchange.""), ('High Liner Foods', 'subject', 'Seafood companies of Canada'), ('High Liner Foods', 'subject', 'Food and drink companies of Canada'), ('High Liner Foods', 'wikiPageWikiLink', 'Seafood companies of Canada'), ('High Liner Foods', 'wikiPageWikiLink', 'Food and drink companies of Canada')]"
