triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('William Eaton Foster', 'DIED_ON', '10/09/1930');True;[('William Eaton Foster', 'DIED_ON', '10/09/1930'), ('William Eaton Foster', 'DIED_ON', '10/09/1930')];True;[('William Eaton Foster', 'DIED_ON', '10/09/1930'), ('William Eaton Foster', 'DIED_ON', '10/09/1930')]
('William Eaton Foster', 'BORN_IN', 'Brattleboro, Vermont');True;[('William Eaton Foster', 'BORN_IN', 'Brattleboro'), ('William Eaton Foster', 'BORN_IN', 'Brattleboro')];True;[('William Eaton Foster', 'BORN_IN', 'Brattleboro'), ('William Eaton Foster', 'place of birth', 'Brattleboro'), ('William Eaton Foster', 'BORN_IN', 'Brattleboro'), ('William Eaton Foster', 'place of birth', 'Brattleboro')]
('William Eaton Foster', 'HAS_OCCUPATION', 'American Antiquarian Society');False;;True;[('William Eaton Foster', 'HAS_NATIONALITY', 'American'), ('William Eaton Foster', 'HAS_OCCUPATION', 'librarian'), ('William Eaton Foster', 'occupation', 'librarian'), ('William Eaton Foster', 'MEMBER_OF', 'American Antiquarian Society'), ('William Eaton Foster', 'member of', 'American Antiquarian Society'), ('William Eaton Foster', 'HAS_NATIONALITY', 'American'), ('William Eaton Foster', 'HAS_OCCUPATION', 'librarian'), ('William Eaton Foster', 'occupation', 'librarian'), ('William Eaton Foster', 'MEMBER_OF', 'American Antiquarian Society'), ('William Eaton Foster', 'member of', 'American Antiquarian Society')]
('William Eaton Foster', 'STUDIED_AT', 'Brown University');False;;True;[('William Eaton Foster', 'EDUCATED_AT', 'Brown University'), ('William Eaton Foster', 'educated at', 'Brown University'), ('William Eaton Foster', 'EDUCATED_AT', 'Brown University'), ('William Eaton Foster', 'educated at', 'Brown University')]
('Associative Memory', 'HAS_TYPE', 'Declarative Memory');False;;True;[('associative memory', 'subclass of', 'memory')]
('Normal Associative Memory Task', 'INVOLVES', 'Associative Memory');False;;True;[('associative memory', 'subclass of', 'memory'), ('associative memory', 'label', 'associative memory')]
('None', 'LOCATED_IN', 'None');False;;True;"[('None', 'LOCATED_IN', 'UTC+01:00'), ('None', 'HAS_WEBSITE', 'http://www.comune.none.to.it'), ('None', 'official website', 'http://www.comune.none.to.it'), ('None', 'different from', 'None'), ('None', 'LOCATED_IN', 'Italy'), ('None', 'capital', 'None'), ('None', 'LOCATED_IN', 'Metropolitan City of Turin'), ('None', 'LOCATED_IN', 'Metropolitan City of Turin'), ('None', 'LOCATED_IN', 'Province of Turin'), ('None', 'LOCATED_IN', 'Province of Turin'), ('None', 'LOCATED_IN', 'UTC+02:00'), ('None', ""topic's main category"", 'Category:None, Piedmont'), ('None', 'label', 'None'), ('None', 'official name', 'None'), ('None', 'official name', 'None '), ('None', 'LOCATED_IN', 'Yale Center for British Art'), ('None', 'title', 'None ')]"
('Joško Svaguša', 'HAS_OCCUPATION', 'Svaguša');False;;True;[('Joško Svaguša', 'HAS_OCCUPATION', 'politician'), ('Joško Svaguša', 'occupation', 'politician'), ('Joško Svaguša', 'label', 'Joško Svaguša')]
('Joško Svaguša', 'HAS_OCCUPATION', 'Željko Kerum');False;;True;[('Joško Svaguša', 'HAS_OCCUPATION', 'politician'), ('Joško Svaguša', 'occupation', 'politician')]
('Joško Svaguša', 'PARTICIPATES_IN', '2009 Local Elections in Split');False;;True;[('Joško Svaguša', 'BORN_IN', 'Split'), ('Joško Svaguša', 'place of birth', 'Split')]
('Joško Svaguša', 'PARTICIPATES_IN', '2009 Hajduk Split Presidency');False;;True;[('Joško Svaguša', 'BORN_IN', 'Split'), ('Joško Svaguša', 'place of birth', 'Split')]
('Joško Svaguša', 'PARTICIPATES_IN', '2010 Croatian Cup');False;;False;
('Joško Svaguša', 'PARTICIPATES_IN', '2010-11 UEFA Europa League');False;;False;
('2009 Hajduk Split Presidency', 'HAS_MEMBER', 'Edoardo Reja');False;;False;
('2009 Hajduk Split Presidency', 'HAS_MEMBER', 'Stanko Poklepović');False;;False;
('2009 Hajduk Split Presidency', 'HAS_MEMBER', 'Anas Sharbini');False;;False;
('2009 Hajduk Split Presidency', 'HAS_MEMBER', 'Ahmad Sharbini');False;;False;
('Gaius Oppius Sabinus', 'DIED_ON', 'Death of Gaius Oppius Sabinus');False;;True;[('Gaius Oppius Sabinus', 'praenomen', 'Gaius'), ('Gaius Oppius Sabinus', 'nomen gentilicium', 'Oppius'), ('Gaius Oppius Sabinus', 'cognomen', 'Sabinus'), ('Gaius Oppius Sabinus', 'DIED_ON', '85 CE'), ('Gaius Oppius Sabinus', 'name in native language', 'Gaius Oppius Sabinus '), ('Gaius Oppius Sabinus', 'label', 'Gaius Oppius Sabinus')]
('Gaius Oppius Sabinus', 'PARTICIPATES_IN', 'Dacian War');False;;False;
('Death of Gaius Oppius Sabinus', 'OCCURS_ON', '85');False;;True;[('Gaius Oppius Sabinus', 'DIED_ON', '85 CE'), ('Gaius Oppius Sabinus', 'date of death', '85 CE')]
('Gaius Oppius Sabinus', 'HAS_POSITION', 'Consulship of Gaius Oppius Sabinus');False;;True;[('Gaius Oppius Sabinus', 'HAS_POSITION', 'Roman consul'), ('Gaius Oppius Sabinus', 'HAS_POSITION', 'ancient Roman senator'), ('Gaius Oppius Sabinus', 'praenomen', 'Gaius'), ('Gaius Oppius Sabinus', 'nomen gentilicium', 'Oppius'), ('Gaius Oppius Sabinus', 'cognomen', 'Sabinus'), ('Gaius Oppius Sabinus', 'name in native language', 'Gaius Oppius Sabinus '), ('Gaius Oppius Sabinus', 'label', 'Gaius Oppius Sabinus')]
('Gaius Oppius Sabinus', 'HAS_POSITION', 'Moesia');False;;True;[('Gaius Oppius Sabinus', 'HAS_POSITION', 'Roman consul'), ('Gaius Oppius Sabinus', 'HAS_POSITION', 'ancient Roman senator')]
('Domitian', 'HAS_POSITION', 'Moesia');False;;True;"[(""Domitian's Dacian War"", 'LOCATED_IN', 'Moesia'), (""Domitian's Dacian War"", 'location', 'Moesia'), ('Domitian', 'HAS_POSITION', 'Roman consul'), ('Domitian', 'HAS_POSITION', 'Roman emperor'), ('Domitian', 'HAS_POSITION', 'ancient Roman senator')]"
('Marcus Cornelius Nigrinus', 'HAS_POSITION', 'Moesia');False;;False;
('Gaius Oppius Sabinus', 'HAS_RELATIONSHIP_WITH', 'Spurius Oppius');False;;True;[('Gaius Oppius Sabinus', 'HAS_PARENT', 'Spurius Oppius'), ('Gaius Oppius Sabinus', 'father', 'Spurius Oppius'), ('Gaius Oppius Sabinus', 'nomen gentilicium', 'Oppius')]
('Mihail Andricu', 'BORN_ON', '22/12/1894');True;[('Mihail Andricu', 'BORN_ON', '22/12/1894')];True;[('Mihail Andricu', 'BORN_ON', '22/12/1894')]
('Mihail Andricu', 'DIED_ON', '04/02/1974');True;[('Mihail Andricu', 'DIED_ON', '04/02/1974')];True;[('Mihail Andricu', 'DIED_ON', '04/02/1974')]
('Mihail Andricu', 'STUDIED_AT', 'National University of Music Bucharest');False;;True;[('Mihail Andricu', 'BORN_IN', 'Bucharest'), ('Mihail Andricu', 'place of birth', 'Bucharest'), ('Mihail Andricu', 'DIED_IN', 'Bucharest'), ('Mihail Andricu', 'place of death', 'Bucharest')]
('Mihail Andricu', 'HAS_OCCUPATION', 'Musician');False;;True;[('Mihail Andricu', 'HAS_OCCUPATION', 'composer'), ('Mihail Andricu', 'occupation', 'composer'), ('Mihail Andricu', 'HAS_OCCUPATION', 'pianist'), ('Mihail Andricu', 'occupation', 'pianist')]
('Mihail Andricu', 'HAS_AWARD', 'Enescu Prize');False;;True;[('Mihail Andricu', 'WON_AWARD', 'Enescu Prize'), ('Mihail Andricu', 'award received', 'Enescu Prize')]
('Mihail Andricu', 'HAS_ORGANIZATION', 'Society of Romanian Composers');False;;True;[('Mihail Andricu', 'languages spoken, written or signed', 'Romanian'), ('Mihail Andricu', 'HAS_NATIONALITY', 'Romanian'), ('Mihail Andricu', 'country of citizenship', 'Romania'), ('Mihail Andricu', 'HAS_OCCUPATION', 'composer'), ('Mihail Andricu', 'occupation', 'composer')]
('Mihail Andricu', 'STUDIED_AT', 'Alfonso Castaldi');False;;False;
('Mihail Andricu', 'STUDIED_AT', 'Robert Klenck');False;;False;
('Mihail Andricu', 'STUDIED_AT', 'Dumitru Kiriac');False;;False;
('Mihail Andricu', 'STUDIED_AT', 'Gabriel Fauré');False;;False;
"('Mihail Andricu', 'STUDIED_AT', ""Vincent d'Indy"")";False;;False;
('Mihail Andricu', 'HAS_STUDENT', 'Sergiu Natra');False;;False;
('Mihail Andricu', 'HAS_STUDENT', 'Ștefan Niculescu');False;;False;
('Mihail Andricu', 'HAS_STUDENT', 'Doru Popovici');False;;False;
('Mihail Andricu', 'HAS_STUDENT', 'Aurel Stroe');False;;False;
('Production Assurance', 'HAS_DEFINITION', 'ISO 20815:2008');False;;False;
('White Sands', 'IS_A_MEMBER_OF', 'Murray Bridge');False;;True;[('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'located in the administrative territorial entity', 'Murray Bridge'), ('White Sands', 'BORDERS_WITH', 'Murray Bridge South'), ('White Sands', 'shares border with', 'Murray Bridge South'), ('White Sands', 'BORDERS_WITH', 'Murray Bridge South'), ('White Sands', 'shares border with', 'Murray Bridge South'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'LOCATED_IN', 'Murray Bridge'), ('White Sands', 'located in the administrative territorial entity', 'Murray Bridge')]
('White Sands', 'LOCATED_NEAR', 'Murray River');False;;False;
('White Sands', 'LOCATED_NEAR', 'Riverglen');False;;True;[('White Sands', 'BORDERS_WITH', 'Riverglen'), ('White Sands', 'shares border with', 'Riverglen'), ('White Sands', 'BORDERS_WITH', 'Riverglen'), ('White Sands', 'shares border with', 'Riverglen')]
('White Sands', 'LOCATED_NEAR', 'Monteith');False;;True;[('White Sands', 'BORDERS_WITH', 'Monteith'), ('White Sands', 'shares border with', 'Monteith'), ('White Sands', 'BORDERS_WITH', 'Monteith'), ('White Sands', 'shares border with', 'Monteith')]
('White Sands', 'HAS_EVENT', 'White Sands Ski Resort');False;;True;[('White Sands', 'label', 'White Sands'), ('White Sands', 'title', 'White Sands'), ('White Sands', 'label', 'White Sands'), ('White Sands', 'title', 'White Sands '), ('White Sands', 'depicts', 'white sand')]
('Anastassiya Rostovchshikova', 'PARTICIPATES_IN', '2014 FIVB Volleyball World Grand Prix');False;;True;[('Anastassiya Rostovchshikova', 'sport', 'volleyball')]
('Anastassiya Rostovchshikova', 'PLAYS_FOR', 'Kostanay');False;;False;
('Zagatala PFK', 'HAS_LOCATION', 'Zaqatala');False;;True;[('Zagatala PFK', 'HAS_HOME_GROUND', 'Zaqatala City Stadium'), ('Zagatala PFK', 'home venue', 'Zaqatala City Stadium')]
('Zagatala PFK', 'ESTABLISHED_IN', '2015 Establishments in Azerbaijan');False;;True;[('Zagatala PFK', 'LOCATED_IN', 'Azerbaijan'), ('Zagatala PFK', 'country', 'Azerbaijan')]
('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927');True;[('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927'), ('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927')];True;[('Juan Velarde', 'BORN_ON', '19/09/1974'), ('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927'), ('Juan Velarde', 'BORN_ON', '20/07/1954'), ('Juan Velarde', 'BORN_ON', '19/09/1974'), ('Juan Velarde Fuertes', 'BORN_ON', '26/06/1927')]
('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023');True;[('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023'), ('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023')];True;[('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023'), ('Juan Velarde Fuertes', 'DIED_ON', '03/02/2023')]
('Juan Velarde Fuertes', 'BORN_IN', 'Oviedo');False;;True;[('Juan Velarde', 'BORN_IN', 'Madrit'), ('Juan Velarde', 'BORN_IN', 'Madrid'), ('Juan Velarde Fuertes', 'BORN_IN', 'Salas'), ('Juan Velarde Fuertes', 'WON_AWARD', 'honorary doctorate of the University of Oviedo'), ('Juan Velarde Fuertes', 'award received', 'honorary doctorate of the University of Oviedo'), ('Juan Velarde', 'BORN_IN', 'Madrid'), ('Juan Velarde Fuertes', 'BORN_IN', 'Salas'), ('Juan Velarde Fuertes', 'WON_AWARD', 'honorary doctorate of the University of Oviedo'), ('Juan Velarde Fuertes', 'award received', 'honorary doctorate of the University of Oviedo')]
('Washburn House', 'LOCATED_IN', 'Guy, Arkansas');True;[('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Arkansas')];True;[('Washburn House', 'LOCATED_IN', 'United States'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'located in the administrative territorial entity', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'United States'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'located in the administrative territorial entity', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Canada'), ('Washburn House', 'LOCATED_IN', 'Prince Edward County'), ('Washburn House', 'LOCATED_IN', 'Prince Edward County')]
('Washburn House', 'LISTED_AS_HISTORIC', 'Guy, Arkansas');False;;True;[('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'located in the administrative territorial entity', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'LOCATED_IN', 'Arkansas'), ('Washburn House', 'located in the administrative territorial entity', 'Arkansas')]
('Chedean Natasha Nation', 'BORN_ON', '31/10/1986');True;[('Chedean Nation', 'BORN_ON', '31/10/1986')];True;[('Chedean Nation', 'BORN_ON', '31/10/1986')]
('Chedean Natasha Nation', 'HAS_NATIONALITY', 'Jamaica');False;;True;[('Chedean Nation', 'BORN_IN', 'Jamaica'), ('Chedean Nation', 'place of birth', 'Jamaica')]
('Chedean Natasha Nation', 'PLAYS_FOR', 'Guyana Amazon Warriors');False;;True;[('Chedean Nation', 'PLAYS_FOR', 'West Indies cricket team')]
('Gideon Obarzanek', 'HAS_OCCUPATION', 'obwarzanek');False;;False;
"(""The Student's Romance"", 'DIRECTED_BY', 'Grete Natzler')";False;;True;"[(""The Student's Romance"", 'DIRECTED_BY', 'Otto Kanturek'), (""The Student's Romance"", 'FEATURES', 'Grete Natzler'), (""The Student's Romance"", 'cast member', 'Grete Natzler')]"
"('Grete Natzler', 'STARS_IN', ""The Student's Romance"")";False;;False;
"('Patric Knowles', 'STARS_IN', ""The Student's Romance"")";False;;False;
"('Carol Goodner', 'STARS_IN', ""The Student's Romance"")";False;;False;
"(""The Student's Romance"", 'BASED_ON', 'I Lost My Heart in Heidelberg')";False;;True;"[(""The Student's Romance"", 'SET_IN', 'Heidelberg'), (""The Student's Romance"", 'narrative location', 'Heidelberg')]"
"(""The Student's Romance"", 'PRODUCED_BY', 'British International Pictures')";False;;True;"[(""The Student's Romance"", 'PRODUCED_BY', 'Walter C. Mycroft'), (""The Student's Romance"", 'PRODUCED_BY', 'Associated British Picture Corporation')]"
('British International Pictures', 'LOCATED_IN', 'Elstree Studios');False;;True;[('British International Pictures', 'LOCATED_IN', 'United Kingdom')]
"(""The Student's Romance"", 'DESIGNED_BY', 'Cedric Dawe')";False;;False;
"(""The Student's Romance"", 'DESIGNED_BY', 'Clarence Elder')";False;;False;
"(""The Student's Romance"", 'HAS_DATE', '1935')";False;;True;"[(""The Student's Romance"", 'description', '1935 film by Otto Kanturek'), (""The Student's Romance"", 'RELEASED_ON', '1935'), (""The Student's Romance"", 'publication date', '1935')]"
('Eden Park', 'LOCATED_IN', 'Auckland');True;[('Eden Park', 'LOCATED_IN', 'Auckland Region'), ('Eden Park', 'LOCATED_IN', 'Auckland Region')];True;[('list of international cricket five-wicket hauls at Eden Park', 'LOCATED_IN', 'New Zealand'), ('Eden Park', 'LOCATED_IN', 'New Zealand'), ('Eden Park', 'OWNED_BY', 'Auckland City Council'), ('Eden Park', 'owned by', 'Auckland City Council'), ('Eden Park', 'LOCATED_IN', 'Auckland Region'), ('Eden Park', 'LOCATED_IN', 'Auckland Region'), ('Eden Park', 'located in the administrative territorial entity', 'Auckland Region'), ('Eden Park', 'LOCATED_IN', 'Kingsland'), ('Eden Park', 'occupant', 'Auckland RFU'), ('Eden Park', 'occupant', 'Auckland rugby union team'), ('Eden Park', 'on focus list of Wikimedia project', 'GLAM Auckland War Memorial Museum'), ('Eden Park', 'street address', 'Reimers Ave., Kingsland, Auckland, NZ '), ('Eden Park', 'LOCATED_IN', 'France'), ('Eden Park', 'LOCATED_IN', 'United States'), ('Eden Park', 'LOCATED_IN', 'Lincoln County'), ('Eden Park', 'LOCATED_IN', 'Lincoln County'), ('Eden Park', 'LOCATED_IN', 'UTC−05:00'), ('Eden Park', 'LOCATED_IN', 'Eastern Time Zone'), ('Eden Park', 'LOCATED_IN', 'Australia'), ('Eden Park', 'LOCATED_IN', 'Victoria'), ('Eden Park', 'LOCATED_IN', 'Victoria'), ('Eden Park', 'LOCATED_IN', 'City of Whittlesea'), ('Eden Park', 'LOCATED_IN', 'City of Whittlesea'), ('Eden Park', 'LOCATED_IN', 'Hamilton County'), ('Eden Park', 'LOCATED_IN', 'Hamilton County'), ('Eden Park', 'LOCATED_IN', 'Oregon'), ('Eden Park', 'LOCATED_IN', 'Oregon'), ('Eden Park', 'LOCATED_IN', 'New Castle County'), ('Eden Park', 'LOCATED_IN', 'New Castle County'), ('Eden Park', 'LOCATED_IN', 'Lancaster County'), ('Eden Park', 'LOCATED_IN', 'Lancaster County'), ('Eden Park', 'LOCATED_IN', 'Cincinnati'), ('Eden Park', 'LOCATED_IN', 'Cincinnati'), ('Eden Park', 'LOCATED_IN', 'Cuba'), ('Eden Park', 'LOCATED_IN', 'Matanzas Province'), ('Eden Park', 'LOCATED_IN', 'Matanzas Province'), ('Eden Park', 'LOCATED_IN', 'United Kingdom'), ('Eden Park', 'LOCATED_IN', 'Batheaston'), ('Eden Park', 'LOCATED_IN', 'Batheaston'), ('Eden Park', 'LOCATED_IN', 'London Borough of Bromley'), ('Eden Park', 'LOCATED_IN', 'London Borough of Bromley'), ('Eden Park', 'LOCATED_IN', 'UTC±00:00'), ('Eden Park', 'LOCATED_IN', 'UTC+01:00'), ('Eden Park', 'street address', 'Reimers Ave., Kingsland, Auckland, NZ'), ('Eden Park', 'LOCATED_IN', 'South Africa')]
('Auckland', 'HAS_NATIONALITY', 'New Zealand');False;;True;[('Auckland', 'LOCATED_IN', 'New Zealand'), ('Auckland', 'country', 'New Zealand'), ('Auckland', 'capital of', 'New Zealand'), ('Auckland', 'capital of', 'Colony of New Zealand'), ('Auckland', 'description', 'city on the North Island, New Zealand'), ('Auckland', 'alternative label', 'Auckland, New Zealand'), ('Auckland', 'instance of', 'former New Zealand electorate'), ('Auckland', 'description', 'New Zealand electorate')]
('Test cricket match', 'OCCURS_IN', 'Eden Park');False;;False;
('One Day International (ODI)', 'OCCURS_IN', 'Eden Park');False;;False;
('Twenty20 International', 'OCCURS_IN', 'Eden Park');False;;False;
('Bill Bowes', 'CREATED', 'Five-wicket haul at Eden Park');False;;False;
('Bill Bowes', 'PARTICIPATES_IN', 'Test cricket match');False;;True;[('Bill Bowes', 'sport', 'cricket')]
('Bill Bowes', 'PARTICIPATES_IN', 'Five-wicket haul at Eden Park');False;;False;
('Bernhard Kölver', 'BORN_IN', 'Cologne');True;[('Bernhard Kölver', 'BORN_IN', 'Cologne')];True;[('Bernhard Kölver', 'BORN_IN', 'Cologne'), ('Bernhard Kölver', 'place of birth', 'Cologne')]
('Bernhard Kölver', 'HAS_OCCUPATION', 'PhD Dissertation');False;;True;[('Bernhard Kölver', 'HAS_OCCUPATION', 'university teacher'), ('Bernhard Kölver', 'occupation', 'university teacher'), ('Bernhard Kölver', 'HAS_OCCUPATION', 'Indologist'), ('Bernhard Kölver', 'occupation', 'Indologist')]
('Bernhard Kölver', 'STUDIED_AT', 'Cologne');False;;True;[('Bernhard Kölver', 'BORN_IN', 'Cologne'), ('Bernhard Kölver', 'place of birth', 'Cologne')]
('Bernhard Kölver', 'STUDIED_AT', 'Kiel');False;;False;
('Bernhard Kölver', 'STUDIED_AT', 'Leipzig');False;;True;[('Bernhard Kölver', 'DIED_IN', 'Leipzig'), ('Bernhard Kölver', 'place of death', 'Leipzig'), ('Bernhard Kölver', 'WORKS_AT', 'Leipzig University'), ('Bernhard Kölver', 'employer', 'Leipzig University')]
