triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Jake Fenlason', 'PART_OF', 'Saint Louis FC');False;;True;[('Jake Fenlason', 'subject', 'Saint Louis FC players'), ('Jake Fenlason', 'wikiPageWikiLink', 'Saint Louis FC'), ('Jake Fenlason', 'wikiPageWikiLink', 'Saint Louis FC players'), ('Jake Fenlason', 'PLAYS_FOR', 'Saint Louis FC'), ('Jake Fenlason', 'clubs', 'Saint Louis FC'), ('Jake Fenlason', 'PLAYS_FOR', 'Saint Louis FC'), ('Jake Fenlason', 'team', 'Saint Louis FC')]
('Jake Fenlason', 'PART_OF', 'San Diego Loyal SC');False;;True;[('Jake Fenlason', 'subject', 'San Diego Loyal SC players'), ('Jake Fenlason', 'wikiPageWikiLink', 'San Diego Loyal SC'), ('Jake Fenlason', 'wikiPageWikiLink', 'San Diego Loyal SC players'), ('Jake Fenlason', 'PLAYS_FOR', 'San Diego Loyal SC'), ('Jake Fenlason', 'clubs', 'San Diego Loyal SC'), ('Jake Fenlason', 'PLAYS_FOR', 'San Diego Loyal SC'), ('Jake Fenlason', 'team', 'San Diego Loyal SC')]
('Jake Fenlason', 'RESIDES_IN', 'San Diego');False;;True;[('Jake Fenlason', 'BORN_IN', 'San Diego, California, United States'), ('Jake Fenlason', 'birthPlace', 'San Diego, California, United States'), ('Jake Fenlason', 'BORN_IN', 'San Diego, California'), ('Jake Fenlason', 'birthPlace', 'San Diego, California'), ('Jake Fenlason', 'subject', 'San Diego Loyal SC players'), ('Jake Fenlason', 'subject', 'Soccer players from San Diego'), ('Jake Fenlason', 'wikiPageWikiLink', 'San Diego, California'), ('Jake Fenlason', 'wikiPageWikiLink', 'San Diego Loyal SC'), ('Jake Fenlason', 'wikiPageWikiLink', 'San Diego Loyal SC players'), ('Jake Fenlason', 'wikiPageWikiLink', 'Soccer players from San Diego'), ('Jake Fenlason', 'PLAYS_FOR', 'San Diego Loyal SC'), ('Jake Fenlason', 'clubs', 'San Diego Loyal SC'), ('Jake Fenlason', 'PLAYS_FOR', 'San Diego Loyal SC'), ('Jake Fenlason', 'team', 'San Diego Loyal SC')]
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Jonathan Rosand', 'HAS_OCCUPATION', 'Jonathan Rosand');False;;True;[('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand'), ('Jonathan Rosand', 'label', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'name', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'sameAs', 'Jonathan Rosand'), ('Jonathan Rosand', 'wasDerivedFrom', 'Jonathan Rosand?oldid=1112564373&ns=0'), ('Jonathan Rosand', 'isPrimaryTopicOf', 'Jonathan Rosand')]
('Jonathan Rosand', 'WORKS_FOR', 'Harvard Medical School');False;;True;[('Jonathan Rosand', 'comment', 'Harvard Medical School Fellowship Training Programs in both Neurocritical Care and Vascular Neurology. He is the founder of the International Stroke Genetics Consortium and served as '), ('Jonathan Rosand', 'abstract', 'Harvard Medical School Fellowship Training Programs in both Neurocritical Care and Vascular Neurology. He is the founder of the International Stroke Genetics Consortium and served as its inaugural steering committee chair.'), ('Jonathan Rosand', 'subject', 'Harvard Medical School faculty'), ('Jonathan Rosand', 'wikiPageWikiLink', 'Harvard Medical School faculty'), ('Jonathan Rosand', 'wikiPageWikiLink', 'Harvard Medical School'), ('Jonathan Rosand', 'WORKS_AT', 'Harvard Medical School'), ('Jonathan Rosand', 'workInstitutions', 'Harvard Medical School')]
('Jonathan Rosand', 'WORKS_FOR', 'Massachusetts General Hospital');False;;True;[('Jonathan Rosand', 'subject', 'Massachusetts General Hospital faculty'), ('Jonathan Rosand', 'wikiPageWikiLink', 'Massachusetts General Hospital faculty'), ('Jonathan Rosand', 'wikiPageWikiLink', 'Massachusetts General Hospital'), ('Jonathan Rosand', 'WORKS_AT', 'Massachusetts General Hospital'), ('Jonathan Rosand', 'workInstitutions', 'Massachusetts General Hospital')]
('Jonathan Rosand', 'MEMBER_OF', 'Broad Institute of MIT and Harvard');False;;True;[('Jonathan Rosand', 'WORKS_AT', 'Broad Institute of MIT and Harvard'), ('Jonathan Rosand', 'workInstitutions', 'Broad Institute of MIT and Harvard'), ('Jonathan Rosand', 'wikiPageWikiLink', 'Broad Institute')]
('Jonathan Rosand', 'FOUNDED', 'International Stroke Genetics Consortium');False;;True;[('Jonathan Rosand', 'comment', 'Harvard Medical School Fellowship Training Programs in both Neurocritical Care and Vascular Neurology. He is the founder of the International Stroke Genetics Consortium and served as '), ('Jonathan Rosand', 'abstract', 'Harvard Medical School Fellowship Training Programs in both Neurocritical Care and Vascular Neurology. He is the founder of the International Stroke Genetics Consortium and served as its inaugural steering committee chair.'), ('Jonathan Rosand', 'wikiPageWikiLink', 'Stroke')]
('Major General William Norman Herbert', 'BORN_ON', '26/08/1880');True;[('William Norman Herbert', 'BORN_ON', '1880'), ('William Norman Herbert', 'BORN_ON', '1880')];True;[('William Norman Herbert', 'BORN_IN', '1880'), ('William Norman Herbert', 'BORN_ON', '1880'), ('William Norman Herbert', 'BORN_IN', '1880'), ('William Norman Herbert', 'BORN_ON', '1880')]
('Major General William Norman Herbert', 'DIED_ON', '26/04/1949');True;[('William Norman Herbert', 'DIED_ON', '1949'), ('William Norman Herbert', 'DIED_ON', '1949')];True;[('William Norman Herbert', 'OCCURRED_IN', '1949'), ('William Norman Herbert', 'OCCURRED_IN', '1949'), ('William Norman Herbert', 'DIED_IN', '1949'), ('William Norman Herbert', 'DIED_ON', '1949'), ('William Norman Herbert', 'DIED_IN', '1949'), ('William Norman Herbert', 'DIED_ON', '1949')]
('Major General William Norman Herbert', 'BORN_IN', 'Warwickshire');True;[('William Norman Herbert', 'BORN_IN', 'Fillongley, Warwickshire')];True;[('William Norman Herbert', 'BORN_IN', 'Fillongley, Warwickshire'), ('William Norman Herbert', 'birthPlace', 'Fillongley, Warwickshire'), ('William Norman Herbert', 'subject', 'Military personnel from Warwickshire'), ('William Norman Herbert', 'subject', 'People from the Borough of North Warwickshire'), ('William Norman Herbert', 'BORN_IN', '1880'), ('William Norman Herbert', 'wikiPageWikiLink', 'Military personnel from Warwickshire'), ('William Norman Herbert', 'wikiPageWikiLink', 'People from the Borough of North Warwickshire'), ('William Norman Herbert', 'BORN_IN', '1880')]
('Major General William Norman Herbert', 'PARTICIPATED_IN', 'Second World War');False;;True;[('William Norman Herbert', 'wikiPageWikiLink', 'Second World War'), ('William Norman Herbert', 'PARTICIPATED_IN', 'Second Boer War'), ('William Norman Herbert', 'PARTICIPATED_IN', 'World War I'), ('William Norman Herbert', 'PARTICIPATED_IN', 'World War II'), ('William Norman Herbert', 'battles', 'Second World War'), ('William Norman Herbert', 'PARTICIPATED_IN', 'Second Boer War'), ('William Norman Herbert', 'PARTICIPATED_IN', 'World War I'), ('William Norman Herbert', 'PARTICIPATED_IN', 'World War II'), ('William Norman Herbert', 'battle', 'Second World War')]
('Major General William Norman Herbert', 'PART_OF', 'Northumberland Fusiliers');True;[('William Norman Herbert', 'PART_OF', 'Royal Northumberland Fusiliers'), ('William Norman Herbert', 'PART_OF', 'Royal Northumberland Fusiliers')];True;[('William Norman Herbert', 'subject', 'Royal Northumberland Fusiliers officers'), ('William Norman Herbert', 'wikiPageWikiLink', 'Royal Northumberland Fusiliers'), ('William Norman Herbert', 'wikiPageWikiLink', 'Royal Northumberland Fusiliers officers'), ('William Norman Herbert', 'title', 'Royal Northumberland Fusiliers'), ('William Norman Herbert', 'PART_OF', 'Royal Northumberland Fusiliers'), ('William Norman Herbert', 'unit', 'Royal Northumberland Fusiliers'), ('William Norman Herbert', 'PART_OF', 'Royal Northumberland Fusiliers'), ('William Norman Herbert', 'militaryUnit', 'Royal Northumberland Fusiliers')]
('39th Japan Academy Film Prize', 'OCCURRED_IN', 'Tokyo');False;;True;[('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'LOCATED_IN', 'Grand Prince Hotel New Takanawa, Tokyo, Japan'), ('39th Japan Academy Film Prize', 'site', 'Grand Prince Hotel New Takanawa, Tokyo, Japan'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'wikiPageWikiLink', 'Tokyo'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2014'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2015'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1978'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1978'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1978'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1978'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1978'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1989'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2008'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1979'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2010'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1989'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2010'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1977'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1977'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2013'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1985'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2006'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1981'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Tokyo Tower: Mom and Me, and Sometimes Dad'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1994'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1990'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1995'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2000'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1982'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1983'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1983'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1978'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1984'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1983'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2006'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2019'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1978'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1978'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2000'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2011'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Minato, Tokyo'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1992'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1996'), ('Japan Academy Film Prize', 'OCCURRED_IN', '1988'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2001')]
('39th Japan Academy Film Prize', 'OCCURS_ON', '04/03/2016');False;;True;[('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('39th Japan Academy Film Prize', 'OCCURRED_IN', '2016'), ('Japan Academy Film Prize', 'OCCURRED_IN', '2016')]
('Japan Academy Film Prize', 'AWARDED_AT', '39th Japan Academy Film Prize');True;[('39th Japan Academy Film Prize', 'award', 'Japan Academy Film Prize')];True;[('39th Japan Academy Film Prize', 'label', '39th Japan Academy Film Prize'), ('39th Japan Academy Film Prize', 'subject', 'Japan Academy Film Prize'), ('39th Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Prize for Best Film Editing'), ('39th Japan Academy Film Prize', 'wikiPageWikiLink', '38th Japan Academy Film Prize'), ('39th Japan Academy Film Prize', 'wikiPageWikiLink', '40th Japan Academy Film Prize'), ('39th Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize'), ('39th Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan'), ('39th Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize'), ('39th Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Prize for Outstanding Foreign Language Film'), ('39th Japan Academy Film Prize', 'sameAs', '39th Japan Academy Prize'), ('39th Japan Academy Film Prize', 'WON_AWARD', 'Japan Academy Film Prize'), ('39th Japan Academy Film Prize', 'award', 'Japan Academy Film Prize'), ('39th Japan Academy Film Prize', 'wasDerivedFrom', '39th Japan Academy Film Prize?oldid=1102321322&ns=0'), ('39th Japan Academy Film Prize', 'isPrimaryTopicOf', '39th Japan Academy Film Prize'), ('Category:Japan Academy Film Prize', 'label', 'Japan Academy Film Prize'), ('Japan Academy Film Prize', 'label', 'Japan Academy Film Prize'), ('Japan Academy Film Prize', 'name', 'Japan Academy Film Prize'), ('Category:Japan Academy Film Prize', 'prefLabel', 'Japan Academy Film Prize'), ('Japan Academy Film Prize', 'name', 'Japan Academy Film Prize'), ('Japan Academy Film Prize', 'LOCATED_IN', 'Japan'), ('Japan Academy Film Prize', 'country', 'Japan'), ('Japan Academy Film Prize', 'presenter', 'Japan Academy Film Prize Association'), ('Japan Academy Film Prize', 'subject', 'Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Animation of the Year'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Outstanding Foreign Language Film'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '23rd Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '24th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '25th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '26th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '27th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '28th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '29th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '30th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '31st Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '32nd Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '33rd Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '34th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '35th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '36th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '37th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '38th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '39th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '40th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '41st Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '42nd Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '43rd Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '44th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', '45th Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Best Film Editing'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Director of the Year'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Outstanding Performance by an Actor in a Leading Role'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Outstanding Performance by an Actor in a Supporting Role'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Outstanding Performance by an Actress in a Leading Role'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Outstanding Performance by an Actress in a Supporting Role'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Picture of the Year'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Japan Academy Film Prize for Screenplay of the Year'), ('Japan Academy Film Prize', 'wikiPageWikiLink', 'Film'), ('Japan Academy Film Prize', 'sameAs', 'Japan Academy Film Prize'), ('Japan Academy Film Prize', 'sameAs', 'Japan Academy Prize'), ('Japan Academy Film Prize', 'sameAs', 'Japan Academy Prize (film)'), ('Japan Academy Film Prize', 'sameAs', 'Japan Academy Prize'), ('Japan Academy Film Prize', 'wasDerivedFrom', 'Japan Academy Film Prize?oldid=1124151812&ns=0'), ('Japan Academy Film Prize', 'isPrimaryTopicOf', 'Japan Academy Film Prize')]
('Pukhov', 'HAS_COUNTERPART', 'Pukhov');False;;True;[('Pukhov', 'label', 'Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Roman Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Timur Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Pavel Pukhov'), ('Pukhov', 'wikiPageWikiLink', 'Rufina Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Zoya Pukhova'), ('Pukhov', 'wikiPageWikiLink', 'Ilya Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Roman Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Ruslan Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Stanislav Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Timur Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Nikolai Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Pavel Pukhov'), ('Pukhov', 'wikiPageDisambiguates', 'Rufina Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Zoya Pukhova'), ('Pukhov', 'wikiPageDisambiguates', 'Ilya Pukhov'), ('Pukhov', 'sameAs', 'Pukhov'), ('Pukhov', 'wasDerivedFrom', 'Pukhov?oldid=1117822990&ns=0'), ('Pukhov', 'isPrimaryTopicOf', 'Pukhov')]
